transaction_id,customer_id,customer_name,email,signup_date,transaction_date,amount,currency,transaction_type,merchant_category,payment_method,issuing_bank,country,status,fraud_flag,account_balance_after
TXN102846,CUST1284,Jill Juarez,andersonjacob@example.com,2024-06-14,01-09-2023,385.22,,Fee,Education,e-wallet,Metrobank,US,Failed,0,26898.35
TXN102980,CUST1822,kathryn martinez,tyler13@example.net,2022-12-07,2025/10/08 09:51,492.21,PHP ,,GROCERIES,Debit Card,OCBC,United States,failed,0,21649.16
TXN100618,CUST1724,Robert Barton,jamiebowman@example.net,2024-01-30,2024/02/09 16:52,-397.63,PHP,REFUND,ATM Withdrawal,Debit Card,BDO,SG,,FALSE,242470.35
TXN104604,CUST1439,sara caldwell,stacychan@example.org,2025-01-13,12-11-2023,298.39,Php,Withdrawal,Subscriptions,e-wallet,RCBC,Philippines,completed,0,128219.58
TXN102847,CUST1182,Nicole Anderson,amy27@example.net,2024-03-06,"January 02, 2023",187.01,,Withdrawal,Electronics,e-wallet,Landbank,Japan,Failed,,157237.55
TXN105360,CUST1482,Jessica Garcia,elucas@example.net,2024-11-26,09/04/2025,1197.25,PHP,Transfer,Education,Cash,Landbank,SG,failed,FALSE,
TXN100867,CUST1871,Megan Ballard,martinezalexander@example.org,2025-05-11,2026/06/17 12:24,-1276.38,USD,REFUND,Subscriptions,DEBIT CARD,Landbank,,,No,206349.83
TXN102507,CUST1630,Nathan Wilson,phillipmorris@example.org,2023-02-17,2025-04-17,"₱3,687.01",Php  ,Transfer,groceries,Cash,DBS,Philippines ,Pending,FALSE,69029.13
TXN104982,CUST1291,Vincent Novak,jessica79@example.org,2023-08-24,2024/07/26 08:08,-301.22,USD,REFUND,othr,Debit Card,Landbank,Philippines,Pending,0,
TXN102110,CUST1884,Amanda Brown,owilson@example.org,2024-06-21,15/01/25,577.21,USD,,Healthcare,DEBIT CARD,UnionBank,US,COMPLETED,FALSE,165747.28
TXN104695,CUST1602,Pamela Castillo,tonypearson@example.org,2024-06-20,2025/05/05 01:33,-4993.13,PHP ,REFUND,Healthcare,credit card,Landbank,US,,0,56261.83
TXN105126,CUST1843,Jennifer Lewis,verickson@example.net,2023-05-27,"January 23, 2026",-1748.66,SGD,Refund,Subscriptions,cash,,USA,Failed,No,109864.03
TXN100457,CUST1810,Sara Herrera,joseph49@example.com,2025-04-27,"April 21, 2023",1407.61,,Withdrawal,Dining,PayMaya,UnionBank,Philippines ,Pending,0,211215.07
TXN105887,CUST1208,James Hodges,floressteven@example.com,2024-01-29,2023/09/09 07:25,4437.36,SGD,Transfer,groceries,Debit Card,Metrobank,Japan,Reversed,,42885.78
TXN104966,CUST1320,Sharon Martinez DVM,dustinmorris@example.org,2025-03-03,11-07-2024,846.06,SGD,,Investment,GCash  ,UnionBank,Philippines ,,,214832.06
TXN100790,CUST1194,Deborah Green,nlewis@example.com,12/06/2024,17/09/25,-909.94,,Refund,Subscriptions,Cash,RCBC,SG,Reversed  ,0,
TXN105185,CUST1692,Amanda Riggs,CAITLINUNDERWOOD@EXAMPLE.COM,2025-02-20,22/05/24,-3817.27,SGD,REFUND,Healthcare,e-wallet,UnionBank,US,Reversed,,63844.06
TXN103607,CUST1367,Carrie Lewis,joshuagriffin@example.org,2022-08-17,18-10-2024,-617.9,JPY,REFUND,dining ,PayMaya,UnionBank,PH,completed,FALSE,144466.59
TXN103822,CUST1762,Lee Lee,kimberlywang@example.org,2022-08-01,11-03-2026,1825.91,PHP,Withdrawal,Subscriptions,Debit Card,Chase,Philippines,,0,176174.04
TXN102260,CUST1165,Yolanda Gaines,lucasrodney@example.com,2022-07-27,03-08-2025,"2,019.12",PHP ,Purchase,dining ,,OCBC,JP,COMPLETED,FALSE,120909.01
TXN105578,CUST1119,Michael Craig,zcoffey@example.net,2023-10-14,"May 07, 2024",83.82,JPY,Fee,othr,Credit Card,DBS,US,COMPLETED,,247103.27
TXN102808,CUST1680,Nathan Tucker,iproctor@example.org,2022-12-26,"August 07, 2024",273.96,php,purchase,Fashion,credit card,OCBC,JP,failed,TRUE,
TXN105050,CUST1738,Daniel Pennington,robinvillanueva@example.com,2025-12-07,06/16/2024,1314.21,,Fee,Entertainment,credit card,DBS,JP,Pending,No,191772.35
TXN103518,CUST1734,Derrick Rogers,schwartzbrian@example.org,2022-11-22,09/16/2025,1254.0,php,Deposit,Education,Credit Card,BDO,Singapore,Reversed,,234030.55
TXN104746,CUST1543,Jason Goodwin,melissa47@example.org,2024-07-03,23/04/26,₱-413.27,PHP ,REFUND,Investment,cash,,PH,COMPLETED,0,227018.7
TXN100733,CUST1590,Jacob Duran,umckenzie@example.net,2023-05-07,10-05-2023,-1568.83,SGD,REFUND,Utilities,Bank Transfer,BDO,Philippines,,,130479.02
TXN105907,CUST1627,Rachel Meyer,cbryant@example.org,04/26/2024,21-03-2025,498.47,JPY,Purchase,Groceries,Debit Card,BDO,Philippines,Pending,,2029.1
TXN104475,CUST1370,Heather Stephens,kcooper@example.net,2023-08-19,09-11-2023,3075.16,PHP ,,Electronics,Debit Card,RCBC,Japan,Pending,No,133630.64
TXN103958,CUST1593,Ethan Ingram,samantha88@example.net,2025-09-29,2025/05/22 06:00,330.35,,Deposit,,GCash,OCBC,PH,failed,No,107290.83
TXN102133,CUST1406,Matthew Lopez,robinrussell@example.com,2025-02-28,04-09-2025,-497.41,PHP,REFUND,Utilities,credit card,RCBC,PHL,Failed,0,92599.48
TXN105052,CUST1285,Ashley Davis,carlsonkristen@example.com,2022-07-19,"March 19, 2025",384.89,PHP ,,Education,Credit Card,BDO,Japan  ,Pending,0,197438.7
TXN104267,CUST1607,Samantha Smith,torresthomas@example.com,2023-03-28,01/15/2023,456.52,USD,purchase,othr,Debit Card,Landbank,US,failed,,20021.4
TXN101944,CUST1478,Samantha Zavala MD,sean99@example.org,2025-11-10,2023-01-27,9789.26,,Purchase,P2P Transfer,Bank Transfer,Chase,Singapore,failed,No,145643.29
TXN102279,CUST1048,Cheryl Ortega,lbyrd@example.net,06/30/2024,25/06/24,47.97,SGD,Purchase,Fuel,PayMaya,OCBC,United States,COMPLETED,,
TXN100659,CUST1675,elizabeth bauer,samantha65@example.org,2024-07-17,14-07-2023,-214.53,SGD,Refund,Subscriptions,credit card,RCBC,PHL,Failed,No,81484.16
TXN102430,CUST1292,Richard Diaz,brittanygardner@example.net,2025-03-11,2023/12/06 20:31,751.14,PHP ,Fee,GROCERIES,,Metrobank,PH,failed,,21101.75
TXN103751,CUST1353,Raymond Gonzalez DVM,edwardrandolph@example.org,2023-04-27,2025-04-03,517.55,PHP ,Fee,,PayMaya,RCBC,JP,Reversed,FALSE,24680.87
TXN102528,CUST1367,Carrie Lewis,joshuagriffin@example.org,2022-08-17,2025-01-17,-725.35,USD,REFUND,Fashion,Cash,,,Reversed,FALSE,117081.62
TXN105314,CUST1367,Carrie Lewis,joshuagriffin@example.org,2022-08-17,03/16/2026,"₱1,868.43",php,Fee,Investment,Credit Card,OCBC,US,failed,0,
TXN100642,CUST1804,Russell Bailey,hubbardcolleen@example.com,2022-11-05,11/20/2023,1732.07,PHP ,Fee,Utilities,PayMaya,Landbank,US,Failed,FALSE,236181.25
TXN100168,CUST1288,Tony Le,mwheeler@example.com,2022-11-17,2023/07/16 01:25,N/A,JPY,,Insurance,Credit Card,,Singapore,completed,0,
TXN101517,CUST1374,Sarah Thompson,linda59@example.org,2024-12-19,07/27/2023,,php,Fee,Dining,DEBIT CARD,Chase,Philippines,failed,No,155308.21
TXN101800,CUST1083,John Ray,hernandezlisa@example.com,10/20/2022,"June 10, 2024",1141.76,,Withdrawal,Entertainment,Credit Card,BPI,US,Reversed,0,231652.72
TXN103394,CUST1157,Eric Hill,bellcharles@example.com,2024-02-01,2026-02-19,249.78,Php,Fee,Education,DEBIT CARD,DBS,,completed,No,172673.8
TXN101917,CUST1464,Melissa Morse,tinasantos@example.org,2024-04-07,2023-12-23,1121.79,Php,purchase,dining ,credit card,UnionBank,PHL,Completed,FALSE,124783.42
TXN100272,CUST1729,Jackson Clark,matthew70@example.org,2025-02-04,20-07-2025,,php,Withdrawal,othr,e-wallet,OCBC,PH,failed,No,121388.48
TXN102468,CUST1280,BRENT HALL,petersonkayla@example.net,2023-11-22,2023/04/28 23:04,-575.16,PHP ,Refund,ATM Withdrawal,Debit Card,BDO,Philippines,Completed,FALSE,88691.56
TXN105861,CUST1628,Nicholas Grant,leescott@example.com,2025-03-18,18/07/23,850.98,,,dining ,GCash,Chase,,Failed,0,201036.12
TXN105761,CUST1086,Brad Allen,moorericky@example.net,2024-07-31,12-03-2023,131.96,,Purchase,Electronics,cash,UnionBank,United States,,,160084.37
TXN101066,CUST1305,Christina Vargas,nsmith@example.org,2023-06-24,15-01-2024,363.73,PHP,Deposit,Travel,Credit Card,OCBC,USA,Failed,,31189.32
TXN100494,CUST1141,John Boone,,2024-07-06,2024/05/18 12:26,-3649.17,USD,REFUND,GROCERIES,DEBIT CARD,,United States,Reversed,No,23325.97
TXN104911,CUST1426,Anthony Hayes,kathleenjackson@example.org,2024-03-20,01-02-2025,-858.26,JPY,Refund,Fashion,DEBIT CARD,BPI,USA,,No,2699.3
TXN101912,CUST1665,Michael Mckinney,oruiz@example.org,2025-07-08,"May 09, 2025",626.85,USD,Purchase,Utilities,Debit Card,OCBC,United States,,TRUE,146598.15
TXN103646,CUST1411,Ryan Green,mitchellpaul@example.org,2025-06-29,01/18/2026,-1092.93,JPY,REFUND,P2P Transfer,DEBIT CARD,,,,,57492.25
TXN100038,CUST1703,Jesse Carney,qschwartz@example.com,2023-05-28,25/06/24,392.65,Php,Deposit,Dining,PayMaya,Metrobank,Philippines,completed,FALSE,78090.09
TXN100306,CUST1778,Daniel Lopez,butlersabrina@example.org,2025-05-15,2024-02-20,401.62,PHP ,purchase,othr,Debit Card,BPI,US,failed,,152849.7
TXN103740,CUST1291,Vincent Novak,jessica79@example.org,2023-08-24,13-01-2026,562.42,SGD,purchase,GROCERIES,Debit Card,Metrobank,Singapore,COMPLETED,,39836.43
TXN104102,CUST1506,Christopher Jones,jason22@example.com,2024-08-11,26-05-2023,84.59,PHP ,Withdrawal,Investment,,BPI,Philippines ,Reversed  ,FALSE,128974.91
TXN103152,CUST1036,Danielle Odonnell,davisrodney@example.com,2022-08-29,2023/09/05 16:50,1411.04,php,Transfer,Utilities,DEBIT CARD,OCBC,PHL,COMPLETED,,232966.99
TXN102829,CUST1772,Patrick Perkins,ooneill@example.net,2024-03-03,23/08/24,217.91,SGD,Fee,Insurance,Bank Transfer,BDO,,failed,FALSE,52924.39
TXN100781,CUST1861,Brendan Richardson,tracymcclure@example.com,2023-06-12,"May 31, 2024",-276.97,JPY,REFUND,Dining,e-wallet,Chase,,failed,No,
TXN100534,CUST1661,Kirsten Nelson,audrey21@example.com,2024-08-25,2023-08-16,996.06,php,Purchase,Utilities,PayMaya,Chase,USA,Reversed,FALSE,6634.44
TXN100583,CUST1240,Elizabeth Mendez,susanmendoza@example.com,2025-02-13,09/18/2025,986.06,,Transfer,othr,e-wallet,RCBC,Japan,Reversed,FALSE,217806.8
TXN105438,CUST1649,Roy Nielsen,zhendricks@example.org,2024-10-06,"November 08, 2023","₱-1,651.64",Php,REFUND,GROCERIES,Debit Card,Metrobank,US,COMPLETED,FALSE,117233.54
TXN104143,CUST1399,Brittany Larson,renee11@example.com,2024-06-14,12-01-2025,"₱-1,375.41",PHP,REFUND,Education,,,SG,,,117726.44
TXN104418,CUST1081,Denise Mccann,heidi27@example.org,2025-07-23,21-11-2025,-846.1,SGD,REFUND,Fuel,GCash,DBS,Japan,failed,FALSE,112920.33
TXN103796,CUST1074,Allen Rosales,tonykelly@example.com,2023-09-11,04/03/2025,1262.2,php,Withdrawal,GROCERIES,Cash,BDO,United States,COMPLETED  ,0,138845.03
TXN105837,CUST1874,Christian Park,cruiz@example.net,2023-05-10,2025-08-18,159.87,JPY,Withdrawal,othr,credit card,Metrobank,Philippines ,COMPLETED,FALSE,229753.59
TXN105967,CUST1582,Shane Harris,clee@example.net,2024-10-01,06/12/2026,-704.82,,Refund,P2P Transfer,DEBIT CARD,UnionBank,JP,Pending,FALSE,163880.42
TXN102861,CUST1410,Andre Watson,,2024-06-07,03/25/2023,506.96,USD,Transfer,Healthcare,Credit Card,OCBC,Philippines,Failed,TRUE,155085.86
TXN100316,CUST1469,Sharon Newton,yyoung@example.net,2023-07-06,04-12-2024,801.67,Php,Withdrawal,Investment,cash,Chase,PH,Pending,,45717.65
TXN102197,CUST1133,Victor Brown,bboone@example.net,2022-11-18,02/10/25,₱178.54,JPY,Withdrawal,Dining,GCash,OCBC,JP,failed,,94652.11
TXN102564,CUST1163,Brittany Miller,sabrinacollins@example.net,2024-12-12,07/12/2023,936.31,PHP,Transfer,Subscriptions,,DBS,PHL,completed,,48527.04
TXN105501,CUST1826,Heidi Baldwin,andrew90@example.net,2024-10-27,17-06-2023,273.15,Php,Transfer,Dining,e-wallet,OCBC,PH,Reversed,No,197343.25
TXN105834,CUST1692,AMANDA RIGGS,caitlinunderwood@example.com,2025-02-20,2023/06/26 22:17,209.02,Php,Withdrawal,Entertainment,Debit Card,RCBC,SG,completed,0,93639.6
TXN101794,CUST1467,Michael Gonzalez,tonyavega@example.org,2025-06-10,2023/11/26 01:17,-185.31,php,REFUND,Entertainment,cash,OCBC,SG,failed,0,43148.63
TXN105675,CUST1339,Dennis Williams,fryraymond@example.com,2024-09-14,2024-05-09,-435.6,SGD,REFUND,othr,Debit Card,Landbank,Japan,,FALSE,248046.84
TXN105173,CUST1688,Thomas Curry,bryan79@example.org,2024-07-05,02/02/2024,628.69,php,purchase,Education,PayMaya,Chase,,Reversed,No,230470.99
TXN100271,CUST1292,Richard Diaz,brittanygardner@example.net,2025-03-11,2025-05-15,336.16,,,P2P Transfer,Debit Card,,PHL,completed,No,46537.99
TXN100548,CUST1697,Jessica Hull,matthew41@example.com,2024-10-17,06/17/2026,1785.9,USD,Purchase,P2P Transfer,GCash  ,DBS,US,Pending,0,57873.67
TXN101692,CUST1618,ELLEN THORNTON,russellstout@example.org,2024-10-19,"January 06, 2023",-1979.07,SGD,Refund,Others,e-wallet,,Singapore,Completed,0,155861.04
TXN103525,CUST1721,gabriela martinez,katherinejackson@example.com,2024-06-10,18-11-2024,946.0,Php,Deposit,Electronics,PayMaya,Chase,USA,COMPLETED,No,210275.88
TXN103012,CUST1812,Daniel Flynn,william46@example.net,2024-05-24,"September 29, 2023",2089.07,PHP  ,,Travel,,DBS,PH,,,220486.39
TXN105846,CUST1283,Christian Dawson,jodistewart@example.org,2022-10-28,11/15/2025,-724.0,PHP,Refund,dining ,GCash,BPI,JP,failed,0,83886.72
TXN105859,CUST1645,Katherine White,jeanettekrause@example.org,2022-12-02,2023-07-06,1217.47,SGD,Fee,Utilities,e-wallet,RCBC,US,Pending  ,Yes,166743.18
TXN102390,CUST1165,Yolanda Gaines,lucasrodney@example.com,2022-07-27,"February 18, 2025",2159.0,SGD,purchase,ATM Withdrawal,DEBIT CARD,BDO,Singapore,Reversed,,10081.02
TXN103876,CUST1383,Cynthia Haas,daisymccarty@example.net,2024-11-06,03/30/2024,-4629.599999999999,SGD,Transfer,Groceries,,,Singapore,,No,39612.36
TXN104694,CUST1719,Lisa Brown,ronaldcain@example.net,2024-11-16,08/02/26,906.25,Php,Fee,othr,Bank Transfer,,United States,Failed,,119730.33
TXN100894,CUST1101,Debra Smith,mary97@example.org,2024-01-25,"September 20, 2025",-1027.46,Php,REFUND,Insurance,credit card,OCBC,Philippines ,COMPLETED,FALSE,164410.31
TXN104666,CUST1468,Elizabeth Molina,howardshaun@example.net,2025-07-17,01/07/23,-1942.12,PHP ,Refund,Subscriptions,DEBIT CARD,BPI,USA,failed,No,69005.79
TXN101999,CUST1154,Maria Hernandez,thomasjames@example.net,2023-01-15,2024-05-19,1281.82,JPY,Purchase,Fashion,Debit Card,,US,completed,,236519.74
TXN102122,CUST1451,Mason Powell,christianwallace@example.net,01/27/2024,"September 03, 2023",1008.98,PHP,Withdrawal,Fashion,cash,,United States,,Yes,177492.51
TXN104157,CUST1322,Anna Robertson,heather57@example.com,2023-08-26,15/01/23,"₱-1,339.88",USD,Refund,ATM Withdrawal,GCash,RCBC,United States,Reversed,,235852.95
TXN101247,CUST1177,Ricardo Young,williamsrobert@example.net,2024-02-08,11/14/2025,"3,774.10",JPY,Transfer,Insurance,Bank Transfer,DBS,JP,,No,65346.29
TXN104487,CUST1697,Jessica Hull,matthew41@example.com,2024-10-17,14/09/23,4501.82,PHP  ,Withdrawal,Insurance,e-wallet,BDO,USA,Reversed,,41060.48
TXN101259,CUST1165,Yolanda Gaines,lucasrodney@example.com,2022-07-27,2023/03/21 04:33,607.08,PHP ,purchase,groceries,Cash,,Japan,completed,Yes,111662.64
TXN100809,CUST1460,Sara Webb,HEATHERTHOMPSON@EXAMPLE.ORG,2022-11-13,03/10/23,1200.29,SGD,Deposit,Insurance,,BPI,,COMPLETED,No,25049.71
TXN101049,CUST1356,Mercedes Watson,carpenterwilliam@example.net,2025-05-16,2023-09-16,366.28,,Purchase,Others,Cash,Landbank,PHL,completed,No,205388.97
TXN101878,CUST1762,Lee Lee,,2022-08-01,2025-03-02,-511.87,,Refund,Electronics,Cash,DBS,USA,completed,,182330.12
TXN102879,CUST1233,Jon Zuniga,nancy04@example.net,2024-08-12,21/01/25,1156.78,,Transfer,Fuel,credit card,Metrobank,Japan,failed,0,
TXN100107,CUST1059,Gary Owens,clarkrobert@example.net,10/25/2025,"September 23, 2024",259.08,php  ,Transfer,Insurance,Credit Card,BPI,,failed,0,6566.83
TXN100673,CUST1415,Daniel Turner,asilva@example.net,2026-01-01,"October 15, 2025",1476.85,JPY,Deposit,Subscriptions,credit card,Metrobank,PHL,failed,0,203339.94
TXN105965,CUST1152,Ryan Sanchez,zwarren@example.com,2025-02-11,"June 30, 2026",122.29,,Fee,Others,e-wallet,OCBC,SG,,0,83061.69
TXN104761,CUST1694,  Robert Williams  ,tross@example.com,2025-02-11,2024/05/13 04:30,683.12,php,Purchase,P2P Transfer,PayMaya,DBS,US,Pending,No,40847.34
TXN104605,CUST1323,raymond oconnor,sreid@example.com,2025-06-24,16/06/23,₱262.13,USD,,Others,Bank Transfer,Landbank,Philippines ,Pending,No,80244.72
TXN105235,CUST1002,Kimberly Robinson,lisa02@example.net,2023-12-26,"July 02, 2025",717.27,USD  ,Fee,Investment,,Metrobank,Philippines ,Failed,,68048.07
TXN101532,CUST1818,  Alexis Robles  ,steven86@example.com,2024-10-07,2025/08/24 21:45,2251.09,,,Insurance,Bank Transfer,OCBC,Singapore,failed,No,
TXN104962,CUST1045,mrs. linda reed,samuel81@example.com,2025-08-26,2025/04/25 06:35,N/A,Php,Refund,GROCERIES,Credit Card,UnionBank,JP,Completed,No,152385.2
TXN101855,CUST1806,Sheila Wilson,andrewnguyen@example.com,2024-10-21,2025-08-04,"1,452.33",php,Transfer,,DEBIT CARD,BDO,PHL,COMPLETED,,33177.95
TXN100211,CUST1087,David Mann,ojones@example.com,2025-04-05,05/12/24,1034.72,SGD,,Electronics,Bank Transfer,,JP,COMPLETED,,217215.48
TXN103147,CUST1508,Roy Johnson,andersonbrittany@example.org,2024-09-15,"February 04, 2024",N/A,PHP,REFUND,Utilities,PayMaya,OCBC,PH,,FALSE,108952.2
TXN105156,CUST1362,Debbie Ewing,cranemelissa@example.net,2025-02-14,23-08-2025,-291.27,php,REFUND,groceries,cash,,USA,completed  ,0,
TXN102256,CUST1811,Tina Robbins,vargasjoshua@example.net,2025-04-22,2023-01-01,3929.46,PHP ,Deposit,Education,DEBIT CARD,,Philippines ,Pending,TRUE,89567.12
TXN102105,CUST1050,Michael Dixon,donnacampbell@example.net,2024-09-19,2024/02/25 23:56,777.39,php,Withdrawal,Others,Debit Card,BDO,Singapore,failed,,83238.4
TXN103268,CUST1771,Christopher Knox,anthonyhubbard@example.com,2025-12-25,2023-07-15,979.02,PHP,Purchase,Subscriptions,PayMaya  ,BPI,PHL,Failed,0,66571.67
TXN105817,CUST1592,DUANE SMITH,,2025-12-13,2025-09-15,1205.75,PHP,Fee,Entertainment,Debit Card,BDO,United States,Completed,0,206037.51
TXN101973,CUST1695,Kim James,JWELLS@EXAMPLE.NET,2025-07-20,13-09-2025,3576.81,SGD,Transfer,Investment,GCash,OCBC,,failed,1,150065.55
TXN104685,CUST1550,Mark Thomas,daniellemcfarland@example.com,2024-09-17,24-08-2024,557.95,JPY,Withdrawal,Fashion,,UnionBank,SG,COMPLETED,FALSE,36351.06
TXN101501,CUST1080,Diane Garcia,kennethward@example.com,2022-07-22,2025-11-28,56.17,Php,Transfer,Groceries,Cash,Chase,PH,failed,0,17107.9
TXN104182,CUST1303,Brian Marsh,zacharyarnold@example.com,2024-06-18,2024-10-11,-2665.55,php,REFUND,othr,DEBIT CARD,RCBC,US,Failed,0,92456.34
TXN100646,CUST1154,Maria Hernandez,thomasjames@example.net,2023-01-15,2026-03-21,-2244.14,SGD,REFUND,P2P Transfer,Cash,BDO,,Failed,0,54310.95
TXN103633,CUST1389,Brooke Garcia,terriortiz@example.net,2025-01-11,19/04/24,986.37,PHP ,purchase,dining ,Debit Card,RCBC,Singapore,Completed,,38002.5
TXN100771,CUST1282,Michael Guerrero,bartonkenneth@example.org,2024-12-31,2023-03-27,667.37,PHP ,Withdrawal,Insurance,GCash,BDO,Philippines ,Failed,No,153997.25
TXN100703,CUST1706,Jessica Mendez,gainesjennifer@example.org,2022-08-17,05/25/2024,"₱-1,048.57",PHP ,REFUND,Fuel,e-wallet,BDO,PHL,,FALSE,24380.78
TXN103587,CUST1562,Rebecca Kelley,robertcastro@example.com,2023-05-19,06-07-2025,203.56,PHP ,purchase,Education,e-wallet,BPI,Philippines,,FALSE,74290.33
TXN101249,CUST1062,Michael Powell,marycalhoun@example.net,2024-05-16,2025-05-03,512.63,USD,Transfer,Fuel,Bank Transfer,Landbank,PHL,failed,FALSE,117762.07
TXN104804,CUST1537,David Montgomery,kimberlywilson@example.org,2024-11-13,01/04/25,715.06,SGD,,groceries,DEBIT CARD,BPI,United States,Completed,0,26653.25
TXN102472,CUST1865,Kelly Phillips,arnoldsamantha@example.net,2022-11-18,01/04/2023,617.12,php,Deposit,Subscriptions,DEBIT CARD,RCBC,SG,Reversed,,111455.84
TXN101860,CUST1476,Kelly Krueger,hartmanerik@example.net,2024-05-20,2024-02-22,420.02,,,Government Fees,DEBIT CARD,,SG,Reversed,,3913.76
TXN100709,CUST1892,Jimmy Phelps,sherry72@example.org,2025-01-06,2024/11/08 21:06,N/A,php,Refund,GROCERIES,GCash,Chase,Philippines  ,completed,No,173938.57
TXN102672,CUST1499,Daniel Barton,dennis88@example.org,2023-11-23,07-04-2024,716.67,PHP ,Deposit,groceries,Debit Card,,US,,,41046.51
TXN104514,CUST1868,Jordan Santiago,matthew23@example.org,2022-10-11,"September 29, 2024",-1946.93,SGD,Refund,Government Fees,credit card,UnionBank,United States,Failed,0,25510.22
TXN101461,CUST1631,Michelle Harris,udavis@example.net,2024-10-09,"April 15, 2024",240.08,PHP,Purchase,Government Fees,DEBIT CARD,UnionBank,,Failed,0,173640.42
TXN101484,CUST1235,Brian Martin,twong@example.org,2022-07-21,27-07-2023,₱-34.70,JPY,REFUND,Subscriptions,Bank Transfer,UnionBank,Philippines,COMPLETED,0,5021.95
TXN102545,CUST1667,Gregory Murray,justinbailey@example.net,2022-12-13,2024-11-03,1688.46,USD,Withdrawal,GROCERIES,cash,Metrobank,Philippines ,Completed,1,10467.02
TXN100230,CUST1323,Raymond Oconnor,sreid@example.com,2025-06-24,2024-12-24,101.04,JPY  ,Transfer,Investment,Debit Card,RCBC,US  ,COMPLETED,FALSE,242493.64
TXN101356,CUST1842,  Jerry Wright  ,emiller@example.org,2025-07-21,"January 17, 2024",-62.26,php,Refund,P2P Transfer,,Chase,PHL,Reversed,FALSE,33362.9
TXN103011,CUST1220,Lauren Jackson,rhernandez@example.org,2022-08-13,"March 26, 2023",-407.1,USD,Refund,Fuel,GCash,OCBC,Philippines ,Completed,,68035.56
TXN100851,CUST1414,David Trujillo,jennifer46@example.com,2025-06-26,05/30/2023,N/A,PHP   ,Refund,Others,e-wallet,,United States,Completed,FALSE,1804.79
TXN101004,CUST1203,Anna Davidson,georgeweber@example.net,2023-09-08,12/01/2025,N/A,PHP ,Purchase,Electronics,cash,BDO,Philippines ,Pending,No,149790.19
TXN101996,CUST1667,  Gregory Murray  ,justinbailey@example.net,2022-12-13,04/23/2025,790.26,PHP ,Fee,Subscriptions,Debit Card,OCBC,SG,Completed,No,239967.86
TXN101834,CUST1032,Alexandra Howell,jonesjason@example.com,2022-12-20,2024-07-22,-178.31,SGD,REFUND,Fuel,Bank Transfer,Chase,PH,,,20766.79
TXN103973,CUST1626,Lisa Holloway,phillip99@example.net,2024-05-05,04/25/2024,2516.05,php,,P2P Transfer,Debit Card,BDO,,Reversed,No,220895.75
TXN104532,CUST1074,Allen Rosales,tonykelly@example.com,2023-09-11,2023-01-24,165.63,SGD,,Fashion,e-wallet,Chase,United States,,0,63748.5
TXN101316,CUST1648,Erica Smith,matthew99@example.org,2025-06-01,08/03/2024,1421.21,,Withdrawal,,GCash,RCBC,USA,Reversed,No,14131.29
TXN103327,CUST1068,Eric Byrd,tsanders@example.org,2022-10-09,02/08/2024,627.81,JPY,,dining ,cash,Metrobank,PH,failed,FALSE,6346.52
TXN101623,CUST1769,Donna Henry,mary47@example.net,2025-02-03,"December 25, 2024",₱51.72,PHP,Fee,Insurance,Debit Card,DBS,JP,completed,FALSE,143784.75
TXN101480,CUST1883,David Hawkins DVM,nicole52@example.org,2025-05-27,12/12/2023,459.76,PHP ,Transfer,Groceries,credit card,UnionBank,,Completed,0,36139.07
TXN103833,CUST1084,Justin Butler,kimberlyjames@example.com,2023-07-19,10/21/2024,-1044.97,,Refund,Groceries,PayMaya,Landbank,Japan,Completed,1,143171.28
TXN105099,CUST1212,Martha Ruiz,,2025-01-18,14/05/25,717.43,PHP ,Purchase,P2P Transfer,credit card,,Singapore,completed,,6689.93
TXN101278,CUST1184,Emily Collins,ihays@example.com,2023-05-23,19/01/23,N/A,SGD,Withdrawal,Travel,GCash,BDO,United States,Failed,FALSE,212086.5
TXN103080,CUST1016,Sandra Parker,allenashley@example.org,2022-10-21,2026-06-22,501.18,SGD,purchase,Electronics,credit card,RCBC,Japan,COMPLETED,,22790.31
TXN101823,CUST1798,Paige Guerrero,msparks@example.com,2024-10-27,22-11-2025,-309.8,PHP,Refund,dining ,Bank Transfer,OCBC,Philippines,Pending,0,102409.67
TXN101053,CUST1020,Benjamin Welch,carlosjohnson@example.com,2022-10-02,09/06/2023,-58.55,Php,Refund,ATM Withdrawal,cash,RCBC,PHL,Failed,No,30695.74
TXN104145,CUST1052,Miss Patricia Gibson,jennifercruz@example.com,2023-05-11,"February 09, 2024",283.57,JPY,,Dining,PayMaya,Metrobank,Philippines,Reversed,FALSE,34988.91
TXN100475,CUST1203,Anna Davidson,,2023-09-08,"June 28, 2024",487.86,Php,,Fuel,credit card  ,BPI,PHL,Reversed,0,72166.13
TXN102282,CUST1486,Jonathan Roberts,catherine47@example.com,2023-11-20,27/11/23,463.20,JPY,,,Bank Transfer,OCBC,SG,COMPLETED,0,107871.46
TXN103711,CUST1190,Angela Walsh,william20@example.org,2025-06-22,2025-08-08,N/A,PHP ,Refund,Fashion,e-wallet,,US,failed,No,30507.61
TXN103146,CUST1740,David Hansen,steelerichard@example.org,2022-12-20,01/09/2025,123.39,PHP ,Deposit,Fashion,cash,Metrobank,Philippines ,Failed,FALSE,214053.33
